date,month,product,category,region,quantity,unit_price,total_sales
2025-04-16,April,Croissant,Bakery,Downtown,1,3.75,3.75
2025-04-16,April,Latte,Beverage,Suburban,3,4.5,13.5
2025-04-16,April,Cold Brew,Beverage,Downtown,3,4.0,12.0
2025-04-16,April,Muffin,Bakery,Downtown,2,3.25,6.5
2025-04-17,April,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-04-17,April,Cold Brew,Beverage,Suburban,1,4.0,4.0
2025-04-17,April,Cold Brew,Beverage,Uptown,1,4.0,4.0
2025-04-17,April,Bagel,Bakery,Suburban,2,2.95,5.9
2025-04-17,April,Croissant,Bakery,Downtown,3,3.75,11.25
2025-04-17,April,Espresso,Beverage,Suburban,2,3.25,6.5
2025-04-17,April,Muffin,Bakery,Suburban,3,3.25,9.75
2025-04-17,April,Cold Brew,Beverage,Suburban,1,4.0,4.0
2025-04-17,April,Croissant,Bakery,Downtown,1,3.75,3.75
2025-04-17,April,Bagel,Bakery,Downtown,1,2.95,2.95
2025-04-17,April,Muffin,Bakery,Downtown,1,3.25,3.25
2025-04-17,April,Bagel,Bakery,Suburban,2,2.95,5.9
2025-04-17,April,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-04-17,April,Muffin,Bakery,Uptown,1,3.25,3.25
2025-04-17,April,Cold Brew,Beverage,Suburban,2,4.0,8.0
2025-04-17,April,Croissant,Bakery,Uptown,2,3.75,7.5
2025-04-17,April,Cold Brew,Beverage,Downtown,3,4.0,12.0
2025-04-17,April,Latte,Beverage,Uptown,2,4.5,9.0
2025-04-18,April,Muffin,Bakery,Downtown,2,3.25,6.5
2025-04-18,April,Muffin,Bakery,Uptown,3,3.25,9.75
2025-04-18,April,Latte,Beverage,Uptown,1,4.5,4.5
2025-04-18,April,Espresso,Beverage,Downtown,2,3.25,6.5
2025-04-18,April,Espresso,Beverage,Suburban,2,3.25,6.5
2025-04-18,April,Bagel,Bakery,Downtown,1,2.95,2.95
2025-04-18,April,Cold Brew,Beverage,Suburban,2,4.0,8.0
2025-04-18,April,Muffin,Bakery,Downtown,2,3.25,6.5
2025-04-18,April,Espresso,Beverage,Uptown,1,3.25,3.25
2025-04-18,April,Latte,Beverage,Suburban,1,4.5,4.5
2025-04-18,April,Muffin,Bakery,Suburban,2,3.25,6.5
2025-04-18,April,Muffin,Bakery,Suburban,3,3.25,9.75
2025-04-18,April,Latte,Beverage,Suburban,3,4.5,13.5
2025-04-18,April,Bagel,Bakery,Suburban,2,2.95,5.9
2025-04-18,April,Bagel,Bakery,Suburban,3,2.95,8.85
2025-04-18,April,Muffin,Bakery,Suburban,2,3.25,6.5
2025-04-19,April,Muffin,Bakery,Suburban,3,3.25,9.75
2025-04-19,April,Croissant,Bakery,Downtown,2,3.75,7.5
2025-04-19,April,Croissant,Bakery,Uptown,2,3.75,7.5
2025-04-19,April,Muffin,Bakery,Downtown,3,3.25,9.75
2025-04-19,April,Cold Brew,Beverage,Suburban,3,4.0,12.0
2025-04-19,April,Muffin,Bakery,Suburban,3,3.25,9.75
2025-04-19,April,Bagel,Bakery,Downtown,2,2.95,5.9
2025-04-19,April,Croissant,Bakery,Downtown,3,3.75,11.25
2025-04-19,April,Muffin,Bakery,Suburban,2,3.25,6.5
2025-04-19,April,Latte,Beverage,Uptown,3,4.5,13.5
2025-04-19,April,Croissant,Bakery,Uptown,2,3.75,7.5
2025-04-19,April,Bagel,Bakery,Suburban,1,2.95,2.95
2025-04-19,April,Bagel,Bakery,Downtown,1,2.95,2.95
2025-04-19,April,Cold Brew,Beverage,Suburban,3,4.0,12.0
2025-04-19,April,Muffin,Bakery,Uptown,3,3.25,9.75
2025-04-19,April,Croissant,Bakery,Uptown,1,3.75,3.75
2025-04-19,April,Latte,Beverage,Suburban,1,4.5,4.5
2025-04-19,April,Muffin,Bakery,Downtown,2,3.25,6.5
2025-04-19,April,Espresso,Beverage,Suburban,1,3.25,3.25
2025-04-19,April,Latte,Beverage,Suburban,1,4.5,4.5
2025-04-19,April,Bagel,Bakery,Downtown,3,2.95,8.85
2025-04-20,April,Latte,Beverage,Downtown,3,4.5,13.5
2025-04-20,April,Muffin,Bakery,Suburban,2,3.25,6.5
2025-04-20,April,Cold Brew,Beverage,Suburban,1,4.0,4.0
2025-04-20,April,Croissant,Bakery,Uptown,2,3.75,7.5
2025-04-20,April,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-04-20,April,Latte,Beverage,Downtown,1,4.5,4.5
2025-04-20,April,Bagel,Bakery,Downtown,1,2.95,2.95
2025-04-20,April,Espresso,Beverage,Uptown,3,3.25,9.75
2025-04-20,April,Latte,Beverage,Downtown,2,4.5,9.0
2025-04-20,April,Latte,Beverage,Suburban,1,4.5,4.5
2025-04-20,April,Espresso,Beverage,Suburban,2,3.25,6.5
2025-04-20,April,Bagel,Bakery,Downtown,2,2.95,5.9
2025-04-20,April,Cold Brew,Beverage,Uptown,1,4.0,4.0
2025-04-20,April,Latte,Beverage,Uptown,2,4.5,9.0
2025-04-20,April,Bagel,Bakery,Suburban,2,2.95,5.9
2025-04-20,April,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-04-20,April,Muffin,Bakery,Suburban,2,3.25,6.5
2025-04-20,April,Cold Brew,Beverage,Uptown,2,4.0,8.0
2025-04-20,April,Muffin,Bakery,Downtown,2,3.25,6.5
2025-04-20,April,Muffin,Bakery,Downtown,3,3.25,9.75
2025-04-20,April,Bagel,Bakery,Downtown,2,2.95,5.9
2025-04-20,April,Cold Brew,Beverage,Downtown,3,4.0,12.0
2025-04-20,April,Bagel,Bakery,Downtown,2,2.95,5.9
2025-04-21,April,Croissant,Bakery,Suburban,3,3.75,11.25
2025-04-21,April,Latte,Beverage,Uptown,3,4.5,13.5
2025-04-21,April,Espresso,Beverage,Uptown,3,3.25,9.75
2025-04-21,April,Croissant,Bakery,Downtown,3,3.75,11.25
2025-04-21,April,Latte,Beverage,Downtown,3,4.5,13.5
2025-04-21,April,Espresso,Beverage,Suburban,1,3.25,3.25
2025-04-21,April,Espresso,Beverage,Uptown,1,3.25,3.25
2025-04-21,April,Espresso,Beverage,Uptown,2,3.25,6.5
2025-04-21,April,Croissant,Bakery,Suburban,2,3.75,7.5
2025-04-21,April,Croissant,Bakery,Downtown,2,3.75,7.5
2025-04-21,April,Latte,Beverage,Downtown,1,4.5,4.5
2025-04-21,April,Latte,Beverage,Downtown,1,4.5,4.5
2025-04-21,April,Latte,Beverage,Downtown,2,4.5,9.0
2025-04-21,April,Latte,Beverage,Downtown,1,4.5,4.5
2025-04-21,April,Espresso,Beverage,Uptown,2,3.25,6.5
2025-04-21,April,Muffin,Bakery,Uptown,2,3.25,6.5
2025-04-21,April,Bagel,Bakery,Suburban,1,2.95,2.95
2025-04-21,April,Bagel,Bakery,Suburban,2,2.95,5.9
2025-04-21,April,Espresso,Beverage,Uptown,3,3.25,9.75
2025-04-21,April,Latte,Beverage,Suburban,1,4.5,4.5
2025-04-22,April,Latte,Beverage,Suburban,2,4.5,9.0
2025-04-22,April,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-04-22,April,Espresso,Beverage,Suburban,3,3.25,9.75
2025-04-22,April,Bagel,Bakery,Suburban,2,2.95,5.9
2025-04-22,April,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-04-22,April,Croissant,Bakery,Downtown,2,3.75,7.5
2025-04-22,April,Croissant,Bakery,Uptown,3,3.75,11.25
2025-04-22,April,Croissant,Bakery,Downtown,1,3.75,3.75
2025-04-22,April,Espresso,Beverage,Suburban,1,3.25,3.25
2025-04-22,April,Bagel,Bakery,Uptown,2,2.95,5.9
2025-04-22,April,Croissant,Bakery,Uptown,2,3.75,7.5
2025-04-22,April,Croissant,Bakery,Uptown,3,3.75,11.25
2025-04-22,April,Croissant,Bakery,Downtown,2,3.75,7.5
2025-04-22,April,Latte,Beverage,Uptown,1,4.5,4.5
2025-04-22,April,Muffin,Bakery,Suburban,3,3.25,9.75
2025-04-22,April,Espresso,Beverage,Suburban,3,3.25,9.75
2025-04-22,April,Cold Brew,Beverage,Uptown,1,4.0,4.0
2025-04-22,April,Muffin,Bakery,Uptown,3,3.25,9.75
2025-04-22,April,Croissant,Bakery,Downtown,2,3.75,7.5
2025-04-22,April,Croissant,Bakery,Suburban,1,3.75,3.75
2025-04-22,April,Bagel,Bakery,Uptown,2,2.95,5.9
2025-04-23,April,Croissant,Bakery,Uptown,3,3.75,11.25
2025-04-23,April,Latte,Beverage,Downtown,1,4.5,4.5
2025-04-23,April,Croissant,Bakery,Uptown,2,3.75,7.5
2025-04-23,April,Latte,Beverage,Uptown,3,4.5,13.5
2025-04-23,April,Bagel,Bakery,Uptown,2,2.95,5.9
2025-04-23,April,Croissant,Bakery,Downtown,1,3.75,3.75
2025-04-23,April,Cold Brew,Beverage,Downtown,3,4.0,12.0
2025-04-23,April,Cold Brew,Beverage,Suburban,3,4.0,12.0
2025-04-23,April,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-04-23,April,Cold Brew,Beverage,Downtown,3,4.0,12.0
2025-04-23,April,Bagel,Bakery,Downtown,3,2.95,8.85
2025-04-23,April,Cold Brew,Beverage,Suburban,1,4.0,4.0
2025-04-23,April,Croissant,Bakery,Downtown,1,3.75,3.75
2025-04-23,April,Croissant,Bakery,Downtown,1,3.75,3.75
2025-04-23,April,Espresso,Beverage,Suburban,2,3.25,6.5
2025-04-23,April,Cold Brew,Beverage,Uptown,1,4.0,4.0
2025-04-23,April,Bagel,Bakery,Downtown,1,2.95,2.95
2025-04-23,April,Espresso,Beverage,Downtown,3,3.25,9.75
2025-04-23,April,Croissant,Bakery,Uptown,3,3.75,11.25
2025-04-23,April,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-04-23,April,Espresso,Beverage,Downtown,3,3.25,9.75
2025-04-23,April,Espresso,Beverage,Uptown,3,3.25,9.75
2025-04-23,April,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-04-23,April,Bagel,Bakery,Suburban,2,2.95,5.9
2025-04-23,April,Bagel,Bakery,Downtown,2,2.95,5.9
2025-04-24,April,Latte,Beverage,Uptown,1,4.5,4.5
2025-04-24,April,Bagel,Bakery,Suburban,1,2.95,2.95
2025-04-24,April,Muffin,Bakery,Uptown,3,3.25,9.75
2025-04-24,April,Latte,Beverage,Downtown,2,4.5,9.0
2025-04-24,April,Bagel,Bakery,Uptown,2,2.95,5.9
2025-04-24,April,Croissant,Bakery,Uptown,3,3.75,11.25
2025-04-24,April,Bagel,Bakery,Suburban,3,2.95,8.85
2025-04-24,April,Croissant,Bakery,Downtown,3,3.75,11.25
2025-04-24,April,Espresso,Beverage,Suburban,2,3.25,6.5
2025-04-24,April,Espresso,Beverage,Downtown,2,3.25,6.5
2025-04-24,April,Cold Brew,Beverage,Suburban,1,4.0,4.0
2025-04-24,April,Muffin,Bakery,Suburban,3,3.25,9.75
2025-04-24,April,Latte,Beverage,Downtown,2,4.5,9.0
2025-04-24,April,Cold Brew,Beverage,Suburban,2,4.0,8.0
2025-04-24,April,Espresso,Beverage,Uptown,3,3.25,9.75
2025-04-24,April,Bagel,Bakery,Uptown,2,2.95,5.9
2025-04-24,April,Muffin,Bakery,Downtown,3,3.25,9.75
2025-04-24,April,Croissant,Bakery,Uptown,1,3.75,3.75
2025-04-24,April,Muffin,Bakery,Downtown,3,3.25,9.75
2025-04-24,April,Cold Brew,Beverage,Uptown,2,4.0,8.0
2025-04-24,April,Latte,Beverage,Uptown,1,4.5,4.5
2025-04-24,April,Croissant,Bakery,Uptown,3,3.75,11.25
2025-04-24,April,Cold Brew,Beverage,Suburban,2,4.0,8.0
2025-04-24,April,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-04-24,April,Bagel,Bakery,Downtown,3,2.95,8.85
2025-04-24,April,Cold Brew,Beverage,Suburban,1,4.0,4.0
2025-04-24,April,Espresso,Beverage,Downtown,1,3.25,3.25
2025-04-24,April,Croissant,Bakery,Uptown,1,3.75,3.75
2025-04-24,April,Muffin,Bakery,Downtown,3,3.25,9.75
2025-04-25,April,Espresso,Beverage,Uptown,3,3.25,9.75
2025-04-25,April,Croissant,Bakery,Uptown,3,3.75,11.25
2025-04-25,April,Latte,Beverage,Suburban,2,4.5,9.0
2025-04-25,April,Espresso,Beverage,Uptown,2,3.25,6.5
2025-04-25,April,Espresso,Beverage,Uptown,1,3.25,3.25
2025-04-25,April,Cold Brew,Beverage,Uptown,1,4.0,4.0
2025-04-25,April,Cold Brew,Beverage,Suburban,2,4.0,8.0
2025-04-25,April,Espresso,Beverage,Downtown,2,3.25,6.5
2025-04-25,April,Bagel,Bakery,Suburban,1,2.95,2.95
2025-04-25,April,Latte,Beverage,Uptown,1,4.5,4.5
2025-04-25,April,Muffin,Bakery,Downtown,1,3.25,3.25
2025-04-25,April,Bagel,Bakery,Downtown,1,2.95,2.95
2025-04-25,April,Muffin,Bakery,Suburban,1,3.25,3.25
2025-04-25,April,Bagel,Bakery,Downtown,3,2.95,8.85
2025-04-25,April,Espresso,Beverage,Uptown,2,3.25,6.5
2025-04-25,April,Bagel,Bakery,Suburban,2,2.95,5.9
2025-04-25,April,Muffin,Bakery,Downtown,3,3.25,9.75
2025-04-26,April,Espresso,Beverage,Downtown,2,3.25,6.5
2025-04-26,April,Bagel,Bakery,Suburban,1,2.95,2.95
2025-04-26,April,Muffin,Bakery,Downtown,1,3.25,3.25
2025-04-26,April,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-04-26,April,Croissant,Bakery,Downtown,1,3.75,3.75
2025-04-26,April,Muffin,Bakery,Downtown,3,3.25,9.75
2025-04-26,April,Bagel,Bakery,Uptown,2,2.95,5.9
2025-04-26,April,Espresso,Beverage,Uptown,2,3.25,6.5
2025-04-26,April,Croissant,Bakery,Downtown,1,3.75,3.75
2025-04-26,April,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-04-26,April,Croissant,Bakery,Uptown,3,3.75,11.25
2025-04-26,April,Espresso,Beverage,Uptown,3,3.25,9.75
2025-04-26,April,Muffin,Bakery,Uptown,1,3.25,3.25
2025-04-26,April,Espresso,Beverage,Downtown,2,3.25,6.5
2025-04-26,April,Bagel,Bakery,Uptown,1,2.95,2.95
2025-04-26,April,Espresso,Beverage,Uptown,3,3.25,9.75
2025-04-27,April,Croissant,Bakery,Downtown,2,3.75,7.5
2025-04-27,April,Croissant,Bakery,Downtown,2,3.75,7.5
2025-04-27,April,Croissant,Bakery,Downtown,1,3.75,3.75
2025-04-27,April,Espresso,Beverage,Downtown,2,3.25,6.5
2025-04-27,April,Espresso,Beverage,Downtown,2,3.25,6.5
2025-04-27,April,Espresso,Beverage,Downtown,2,3.25,6.5
2025-04-27,April,Bagel,Bakery,Suburban,2,2.95,5.9
2025-04-27,April,Bagel,Bakery,Uptown,3,2.95,8.85
2025-04-27,April,Cold Brew,Beverage,Downtown,3,4.0,12.0
2025-04-27,April,Bagel,Bakery,Downtown,1,2.95,2.95
2025-04-27,April,Latte,Beverage,Downtown,1,4.5,4.5
2025-04-27,April,Muffin,Bakery,Suburban,1,3.25,3.25
2025-04-27,April,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-04-27,April,Espresso,Beverage,Uptown,1,3.25,3.25
2025-04-27,April,Muffin,Bakery,Uptown,1,3.25,3.25
2025-04-27,April,Bagel,Bakery,Uptown,3,2.95,8.85
2025-04-27,April,Latte,Beverage,Uptown,1,4.5,4.5
2025-04-27,April,Croissant,Bakery,Downtown,1,3.75,3.75
2025-04-27,April,Cold Brew,Beverage,Downtown,3,4.0,12.0
2025-04-27,April,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-04-27,April,Croissant,Bakery,Downtown,1,3.75,3.75
2025-04-27,April,Bagel,Bakery,Downtown,1,2.95,2.95
2025-04-27,April,Bagel,Bakery,Downtown,2,2.95,5.9
2025-04-27,April,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-04-27,April,Croissant,Bakery,Downtown,2,3.75,7.5
2025-04-27,April,Muffin,Bakery,Suburban,2,3.25,6.5
2025-04-27,April,Espresso,Beverage,Suburban,1,3.25,3.25
2025-04-27,April,Bagel,Bakery,Suburban,1,2.95,2.95
2025-04-27,April,Latte,Beverage,Downtown,2,4.5,9.0
2025-04-28,April,Bagel,Bakery,Suburban,3,2.95,8.85
2025-04-28,April,Latte,Beverage,Uptown,3,4.5,13.5
2025-04-28,April,Croissant,Bakery,Uptown,3,3.75,11.25
2025-04-28,April,Croissant,Bakery,Uptown,2,3.75,7.5
2025-04-28,April,Bagel,Bakery,Uptown,2,2.95,5.9
2025-04-28,April,Latte,Beverage,Suburban,2,4.5,9.0
2025-04-28,April,Croissant,Bakery,Uptown,1,3.75,3.75
2025-04-28,April,Muffin,Bakery,Downtown,1,3.25,3.25
2025-04-28,April,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-04-28,April,Muffin,Bakery,Uptown,3,3.25,9.75
2025-04-28,April,Cold Brew,Beverage,Suburban,1,4.0,4.0
2025-04-28,April,Bagel,Bakery,Uptown,2,2.95,5.9
2025-04-28,April,Muffin,Bakery,Downtown,3,3.25,9.75
2025-04-28,April,Muffin,Bakery,Suburban,3,3.25,9.75
2025-04-28,April,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-04-28,April,Croissant,Bakery,Uptown,1,3.75,3.75
2025-04-28,April,Latte,Beverage,Uptown,2,4.5,9.0
2025-04-28,April,Espresso,Beverage,Uptown,3,3.25,9.75
2025-04-28,April,Bagel,Bakery,Suburban,1,2.95,2.95
2025-04-28,April,Latte,Beverage,Uptown,2,4.5,9.0
2025-04-28,April,Cold Brew,Beverage,Suburban,2,4.0,8.0
2025-04-29,April,Bagel,Bakery,Downtown,1,2.95,2.95
2025-04-29,April,Latte,Beverage,Downtown,3,4.5,13.5
2025-04-29,April,Cold Brew,Beverage,Suburban,2,4.0,8.0
2025-04-29,April,Cold Brew,Beverage,Suburban,3,4.0,12.0
2025-04-29,April,Muffin,Bakery,Downtown,3,3.25,9.75
2025-04-29,April,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-04-29,April,Espresso,Beverage,Suburban,1,3.25,3.25
2025-04-29,April,Croissant,Bakery,Suburban,1,3.75,3.75
2025-04-29,April,Muffin,Bakery,Suburban,3,3.25,9.75
2025-04-29,April,Bagel,Bakery,Suburban,1,2.95,2.95
2025-04-29,April,Cold Brew,Beverage,Uptown,2,4.0,8.0
2025-04-29,April,Croissant,Bakery,Suburban,2,3.75,7.5
2025-04-29,April,Latte,Beverage,Downtown,1,4.5,4.5
2025-04-29,April,Muffin,Bakery,Uptown,2,3.25,6.5
2025-04-29,April,Croissant,Bakery,Uptown,2,3.75,7.5
2025-04-29,April,Espresso,Beverage,Suburban,1,3.25,3.25
2025-04-29,April,Cold Brew,Beverage,Uptown,1,4.0,4.0
2025-04-29,April,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-04-29,April,Muffin,Bakery,Downtown,1,3.25,3.25
2025-04-30,April,Croissant,Bakery,Suburban,3,3.75,11.25
2025-04-30,April,Latte,Beverage,Downtown,2,4.5,9.0
2025-04-30,April,Croissant,Bakery,Downtown,1,3.75,3.75
2025-04-30,April,Muffin,Bakery,Uptown,1,3.25,3.25
2025-04-30,April,Espresso,Beverage,Suburban,3,3.25,9.75
2025-04-30,April,Croissant,Bakery,Uptown,3,3.75,11.25
2025-04-30,April,Latte,Beverage,Downtown,1,4.5,4.5
2025-04-30,April,Latte,Beverage,Downtown,1,4.5,4.5
2025-04-30,April,Croissant,Bakery,Uptown,1,3.75,3.75
2025-04-30,April,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-04-30,April,Bagel,Bakery,Downtown,2,2.95,5.9
2025-04-30,April,Croissant,Bakery,Uptown,2,3.75,7.5
2025-04-30,April,Croissant,Bakery,Downtown,2,3.75,7.5
2025-04-30,April,Latte,Beverage,Suburban,3,4.5,13.5
2025-04-30,April,Espresso,Beverage,Suburban,3,3.25,9.75
2025-04-30,April,Espresso,Beverage,Uptown,3,3.25,9.75
2025-04-30,April,Bagel,Bakery,Uptown,2,2.95,5.9
2025-04-30,April,Latte,Beverage,Uptown,1,4.5,4.5
2025-04-30,April,Muffin,Bakery,Suburban,3,3.25,9.75
2025-04-30,April,Croissant,Bakery,Uptown,2,3.75,7.5
2025-04-30,April,Muffin,Bakery,Downtown,1,3.25,3.25
2025-04-30,April,Bagel,Bakery,Uptown,2,2.95,5.9
2025-05-01,May,Bagel,Bakery,Uptown,1,2.95,2.95
2025-05-01,May,Cold Brew,Beverage,Suburban,3,4.0,12.0
2025-05-01,May,Croissant,Bakery,Uptown,3,3.75,11.25
2025-05-01,May,Bagel,Bakery,Uptown,2,2.95,5.9
2025-05-01,May,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-05-01,May,Espresso,Beverage,Uptown,1,3.25,3.25
2025-05-01,May,Muffin,Bakery,Uptown,2,3.25,6.5
2025-05-01,May,Muffin,Bakery,Suburban,2,3.25,6.5
2025-05-01,May,Croissant,Bakery,Suburban,3,3.75,11.25
2025-05-01,May,Croissant,Bakery,Uptown,1,3.75,3.75
2025-05-01,May,Espresso,Beverage,Downtown,2,3.25,6.5
2025-05-01,May,Croissant,Bakery,Downtown,2,3.75,7.5
2025-05-01,May,Espresso,Beverage,Downtown,2,3.25,6.5
2025-05-01,May,Bagel,Bakery,Suburban,3,2.95,8.85
2025-05-01,May,Latte,Beverage,Uptown,3,4.5,13.5
2025-05-01,May,Cold Brew,Beverage,Uptown,1,4.0,4.0
2025-05-01,May,Muffin,Bakery,Downtown,1,3.25,3.25
2025-05-01,May,Cold Brew,Beverage,Uptown,2,4.0,8.0
2025-05-01,May,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-05-01,May,Espresso,Beverage,Suburban,1,3.25,3.25
2025-05-01,May,Muffin,Bakery,Downtown,2,3.25,6.5
2025-05-01,May,Cold Brew,Beverage,Downtown,3,4.0,12.0
2025-05-01,May,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-05-01,May,Cold Brew,Beverage,Uptown,2,4.0,8.0
2025-05-01,May,Muffin,Bakery,Downtown,2,3.25,6.5
2025-05-01,May,Espresso,Beverage,Suburban,2,3.25,6.5
2025-05-01,May,Espresso,Beverage,Suburban,1,3.25,3.25
2025-05-02,May,Latte,Beverage,Uptown,1,4.5,4.5
2025-05-02,May,Croissant,Bakery,Downtown,2,3.75,7.5
2025-05-02,May,Croissant,Bakery,Downtown,3,3.75,11.25
2025-05-02,May,Cold Brew,Beverage,Uptown,1,4.0,4.0
2025-05-02,May,Espresso,Beverage,Suburban,1,3.25,3.25
2025-05-02,May,Espresso,Beverage,Uptown,3,3.25,9.75
2025-05-02,May,Cold Brew,Beverage,Uptown,2,4.0,8.0
2025-05-02,May,Cold Brew,Beverage,Suburban,3,4.0,12.0
2025-05-02,May,Latte,Beverage,Downtown,3,4.5,13.5
2025-05-02,May,Bagel,Bakery,Downtown,1,2.95,2.95
2025-05-02,May,Muffin,Bakery,Downtown,3,3.25,9.75
2025-05-02,May,Croissant,Bakery,Uptown,2,3.75,7.5
2025-05-02,May,Croissant,Bakery,Suburban,3,3.75,11.25
2025-05-02,May,Croissant,Bakery,Suburban,3,3.75,11.25
2025-05-02,May,Latte,Beverage,Suburban,3,4.5,13.5
2025-05-02,May,Espresso,Beverage,Suburban,3,3.25,9.75
2025-05-02,May,Cold Brew,Beverage,Uptown,2,4.0,8.0
2025-05-02,May,Bagel,Bakery,Suburban,3,2.95,8.85
2025-05-02,May,Croissant,Bakery,Suburban,1,3.75,3.75
2025-05-02,May,Espresso,Beverage,Downtown,1,3.25,3.25
2025-05-02,May,Bagel,Bakery,Downtown,2,2.95,5.9
2025-05-03,May,Cold Brew,Beverage,Suburban,3,4.0,12.0
2025-05-03,May,Croissant,Bakery,Suburban,2,3.75,7.5
2025-05-03,May,Bagel,Bakery,Suburban,1,2.95,2.95
2025-05-03,May,Croissant,Bakery,Downtown,3,3.75,11.25
2025-05-03,May,Espresso,Beverage,Suburban,3,3.25,9.75
2025-05-03,May,Latte,Beverage,Downtown,3,4.5,13.5
2025-05-03,May,Muffin,Bakery,Downtown,1,3.25,3.25
2025-05-03,May,Muffin,Bakery,Downtown,3,3.25,9.75
2025-05-03,May,Espresso,Beverage,Downtown,2,3.25,6.5
2025-05-03,May,Muffin,Bakery,Suburban,3,3.25,9.75
2025-05-03,May,Latte,Beverage,Suburban,1,4.5,4.5
2025-05-03,May,Espresso,Beverage,Uptown,2,3.25,6.5
2025-05-03,May,Muffin,Bakery,Suburban,1,3.25,3.25
2025-05-03,May,Muffin,Bakery,Uptown,1,3.25,3.25
2025-05-03,May,Espresso,Beverage,Downtown,2,3.25,6.5
2025-05-03,May,Espresso,Beverage,Uptown,2,3.25,6.5
2025-05-04,May,Latte,Beverage,Suburban,1,4.5,4.5
2025-05-04,May,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-05-04,May,Bagel,Bakery,Suburban,1,2.95,2.95
2025-05-04,May,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-05-04,May,Espresso,Beverage,Uptown,3,3.25,9.75
2025-05-04,May,Cold Brew,Beverage,Suburban,1,4.0,4.0
2025-05-04,May,Latte,Beverage,Suburban,2,4.5,9.0
2025-05-04,May,Muffin,Bakery,Suburban,2,3.25,6.5
2025-05-04,May,Latte,Beverage,Uptown,3,4.5,13.5
2025-05-04,May,Cold Brew,Beverage,Suburban,1,4.0,4.0
2025-05-04,May,Bagel,Bakery,Downtown,3,2.95,8.85
2025-05-04,May,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-05-04,May,Muffin,Bakery,Downtown,3,3.25,9.75
2025-05-04,May,Croissant,Bakery,Uptown,1,3.75,3.75
2025-05-04,May,Cold Brew,Beverage,Suburban,3,4.0,12.0
2025-05-04,May,Cold Brew,Beverage,Uptown,2,4.0,8.0
2025-05-05,May,Croissant,Bakery,Suburban,3,3.75,11.25
2025-05-05,May,Muffin,Bakery,Uptown,1,3.25,3.25
2025-05-05,May,Cold Brew,Beverage,Uptown,2,4.0,8.0
2025-05-05,May,Muffin,Bakery,Downtown,2,3.25,6.5
2025-05-05,May,Cold Brew,Beverage,Downtown,3,4.0,12.0
2025-05-05,May,Espresso,Beverage,Downtown,3,3.25,9.75
2025-05-05,May,Croissant,Bakery,Downtown,3,3.75,11.25
2025-05-05,May,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-05-05,May,Espresso,Beverage,Uptown,1,3.25,3.25
2025-05-05,May,Croissant,Bakery,Suburban,1,3.75,3.75
2025-05-05,May,Muffin,Bakery,Suburban,1,3.25,3.25
2025-05-05,May,Espresso,Beverage,Uptown,2,3.25,6.5
2025-05-05,May,Croissant,Bakery,Suburban,3,3.75,11.25
2025-05-05,May,Latte,Beverage,Suburban,2,4.5,9.0
2025-05-05,May,Muffin,Bakery,Uptown,3,3.25,9.75
2025-05-05,May,Latte,Beverage,Suburban,2,4.5,9.0
2025-05-05,May,Bagel,Bakery,Suburban,3,2.95,8.85
2025-05-05,May,Croissant,Bakery,Uptown,1,3.75,3.75
2025-05-05,May,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-05-05,May,Muffin,Bakery,Suburban,1,3.25,3.25
2025-05-05,May,Croissant,Bakery,Uptown,3,3.75,11.25
2025-05-05,May,Cold Brew,Beverage,Suburban,1,4.0,4.0
2025-05-05,May,Muffin,Bakery,Downtown,3,3.25,9.75
2025-05-05,May,Latte,Beverage,Downtown,3,4.5,13.5
2025-05-06,May,Cold Brew,Beverage,Suburban,3,4.0,12.0
2025-05-06,May,Bagel,Bakery,Uptown,1,2.95,2.95
2025-05-06,May,Muffin,Bakery,Downtown,3,3.25,9.75
